,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two ($USD),Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Total Cuisines Variety
4203,18391309,The Altitude Cafe and Deli,1,New Delhi,"116, Meher Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.16838359999998,28.5953744,Cafe,7.88,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,11.0,India,1
4204,18255171,Tokyo Mon Amour,1,New Delhi,"28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.18997167293324,28.616484417931293,"Japanese, French",28.89,Indian Rupees(Rs.),Yes,No,No,No,4,3.1,Orange,Average,10.0,India,2
4205,313280,Bhane,1,New Delhi,"135/136, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22693745,28.58222618,Ice Cream,3.94,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,26.0,India,1
4206,18279453,Celeste,1,New Delhi,"48, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2264595,28.585294399999995,"Cafe, Desserts, Bakery",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,14.0,India,3
4207,9315,Chidambaram's New Madras Hotel,1,New Delhi,"7, Khanna Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22084570000001,28.5807713,"South Indian, Fast Food",5.25,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,330.0,India,2
4208,18438416,CJ's Fresh,1,New Delhi,"39 Meharchand Market, 1st floor, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2265194,28.5857905,"American, Italian, Bakery, Deli, Burger, Sandwich, Pizza",13.13,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,25.0,India,7
4209,303753,Elma's Brasserie,1,New Delhi,"73, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.226711,28.5844597,"American, Continental, Italian, Bakery",26.26,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,393.0,India,4
4210,7515,Kunafa,1,New Delhi,"70, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22656094,28.58456559,"Desserts, Middle Eastern, Turkish",3.94,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,200.0,India,3
4211,308195,Lahori Gate,1,New Delhi,"97, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22690859999999,28.5836343,"Mughlai, North Indian",23.64,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,148.0,India,2
4212,306088,M I Food Center,1,New Delhi,"43, Mehar Chand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2264595,28.5855632,"North Indian, Mughlai, Chinese",7.88,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,202.0,India,3
4213,307223,Sugar Blossoms,1,New Delhi,"132 Meharchand Market, Lodhi Road, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.226937,28.5821,"Desserts, Bakery",3.94,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,58.0,India,2
4214,658,Cafe Coffee Day,1,New Delhi,"Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.22653670000001,28.5849428,Cafe,5.91,Indian Rupees(Rs.),No,No,No,No,1,2.3,Red,Poor,52.0,India,1
4215,304931,Guppy,1,New Delhi,"28, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2239062,28.584685999999998,"Japanese, Sushi",38.08,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,665.0,India,2
4216,18277165,Ping's Cafí© Orient,1,New Delhi,"13, Main Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.223226,28.5837316,Asian,27.58,Indian Rupees(Rs.),Yes,No,No,No,4,4.1,Green,Very Good,278.0,India,1
4217,1819,The All American Diner,1,New Delhi,"India Habitat Centre, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",77.2258757,28.588778899999998,"American, Fast Food",13.13,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,3495.0,India,2
4218,6203,Armaan's Restaurant,1,New Delhi,"Shop 3, Market 2 Complex, Near Pragati Vihar Hostel, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.23113000000001,28.589055300000002,"North Indian, South Indian, Chinese",6.57,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8.0,India,3
4219,5840,Garden Chef,1,New Delhi,"Opposite Lodhi Road Post Office, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2194086,28.5897758,Chinese,5.91,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,63.0,India,1
4220,307695,Golooji's Chat Waat,1,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.225607,28.58997,Street Food,5.25,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,13.0,India,1
4221,307693,Oriental Lee,1,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.225607,28.58997,"Chinese, Thai",6.57,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,19.0,India,2
4222,301654,Peshawari Restaurant,1,New Delhi,"17, Khanna Market, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.22098050000001,28.5811874,"North Indian, Chinese",9.19,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,55.0,India,2
4223,307696,Tikka Town,1,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.22557187,28.59026109,North Indian,7.22,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,53.0,India,1
4224,6202,Titu Restaurant,1,New Delhi,"5, Mini Market 2, CGO Complex, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.23113000000001,28.589144899999997,North Indian,3.94,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,13.0,India,1
4225,300888,Vijay Dhaba,1,New Delhi,"H 71, Karbla Jor Bagh Lane, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.21767209,28.58415194,North Indian,1.97,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7.0,India,1
4226,307694,Wild Willy,1,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.225607,28.58997,"Pizza, Fast Food",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,19.0,India,2
4227,311470,Diva Spiced,1,New Delhi,"79 & 80, Meharchand Market, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2264595,28.5842189,"Asian, Chinese",26.26,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,131.0,India,2
4228,307692,Granma's Homemade,1,New Delhi,"India Habitat Centre, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.225607,28.58997,"Bakery, Desserts, Fast Food",2.63,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,25.0,India,3
4229,4924,Karim's,1,New Delhi,"87 & 88, Indian Islamic Cultural Centre, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2222225,28.591054600000003,"North Indian, Mughlai",13.13,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,194.0,India,2
4230,302742,Sab Ki Khatir,1,New Delhi,"Ispat Bhawan, Near Petrol Pump, MCD Stall, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2357472,28.5922808,Mughlai,5.91,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,162.0,India,1
4231,1188,Lodi - The Garden Restaurant,1,New Delhi,"Opposite Mausam Bhawan, Near Gate 1, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",77.2210583,28.590443100000005,"European, Lebanese, Mediterranean",34.14,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.2,Green,Very Good,2549.0,India,3
4232,7353,Aggarwal Sweets & Restaurant,1,New Delhi,"NH 8, Near Radission Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12312320000001,28.5454809,"North Indian, Mithai, South Indian, Street Food, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11.0,India,5
4233,7365,Ashirwad Dhaba,1,New Delhi,"3, M.R. Complex, NH 8, Near Rangpuri Bus Stand, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1183586,28.542245399999995,North Indian,2.63,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5.0,India,1
4234,303851,Barichi Restaurant,1,New Delhi,"A 29/3, NH 8, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1277978,28.549335,"North Indian, South Indian, Chinese",13.13,Indian Rupees(Rs.),Yes,No,No,No,3,2.9,Orange,Average,7.0,India,3
4235,9097,Bikaner Sweets,1,New Delhi,"104/2, Near Rangpuri Bus Stand, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1184863,28.542164,Mithai,2.63,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,14.0,India,1
4236,7317,Bikaner,1,New Delhi,"L-10, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1249212,28.546459999999996,"Mithai, North Indian, South Indian, Chinese, Street Food",7.88,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,6.0,India,5
4237,311067,Chatori Zubaan 2,1,New Delhi,"Near Nike Showroom, Rangpuri, NH-8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1166056,28.538537100000003,"North Indian, Chinese",7.22,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,5.0,India,2
4238,305201,Chinese Mania,1,New Delhi,"Shop 2, J.D Complex, 11, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1228985,28.542905199999996,Chinese,3.94,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17.0,India,1
4239,18312458,Da Pizza Corner,1,New Delhi,"42, Near Sub Station, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1281574,28.5452469,"Fast Food, Pizza",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,6.0,India,2
4240,7332,Dhaba Cash 'N' Carry Kitchen,1,New Delhi,"Badam Singh Market, NH 8, Rangpuri Extention, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1180889,28.541502500000004,North Indian,7.88,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,16.0,India,1
4241,305180,Dom Dang Kins Restaurant,1,New Delhi,"Shop 4, L 96, Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1243021,28.543499100000005,Chinese,5.25,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12.0,India,1
4242,4312,First Choice,1,New Delhi,"77, Main Vasant Kunj Road, Near IDBI Bank, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1285132,28.5437505,"North Indian, Chinese, Fast Food",7.88,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,11.0,India,3
4243,18356811,Hungry Hut,1,New Delhi,"Main Vasant Kunj Road, Opposite OBC Bank, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1291911,28.5420749,"North Indian, Chinese, Mughlai",9.19,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,6.0,India,3
4244,7315,Le Seasons Restaurant,1,New Delhi,"A-1A, NH 8, Mahipalpur Extention, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1252807,28.5473907,"North Indian, Chinese",12.48,Indian Rupees(Rs.),Yes,No,No,No,2,2.8,Orange,Average,17.0,India,2
4245,9145,Moti Mahal Delux,1,New Delhi,"La-Sapphire Hotel, A-23, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1252807,28.5472115,"North Indian, Mughlai, Chinese",10.51,Indian Rupees(Rs.),Yes,No,No,No,2,3.0,Orange,Average,22.0,India,3
4246,18025111,Popsy's,1,New Delhi,"Shop 1 & 2, K Block, Mahipalpur Extension, Near Labor Chowk, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12402220000001,28.543326699999998,"North Indian, South Indian, Continental, Fast Food",7.22,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,5.0,India,4
4247,303958,Prabhu,1,New Delhi,"Opposite Vishal Mega Mart, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1245783,28.5470031,"Fast Food, North Indian, Bakery",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,8.0,India,3
4248,4311,Saptagiri,1,New Delhi,"L73/L322, NH8, Near IGI Airport, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1229435,28.545553299999998,"North Indian, Mughlai, Chinese, Continental, Fast Food",11.82,Indian Rupees(Rs.),Yes,No,No,No,2,2.8,Orange,Average,10.0,India,5
4249,7309,Spice Hut,1,New Delhi,"L 380, Near Allahabad Bank & Red Light Chowk, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1237408,28.5462109,"North Indian, Fast Food, Biryani",6.57,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,15.0,India,3
4250,7307,Taste of Vishal,1,New Delhi,"Hotel Vishal Residency, NH 8, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1187632,28.5426875,"North Indian, Chinese",11.82,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,6.0,India,2
4251,4315,The Tandoori Night,1,New Delhi,"A-79, Chandgi Ram Building, Vasant Kunj Road, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1249212,28.546728899999998,"Biryani, Chinese, North Indian",3.94,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5.0,India,3
4252,305151,Traffic Jaam,1,New Delhi,"A-63, Street 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1267191,28.5468118,"North Indian, Chinese",7.22,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,5.0,India,2
4253,7366,Tripti,1,New Delhi,"A-67/1, NH 8 Extention, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.127618,28.5492281,"North Indian, Chinese, Mughlai, South Indian",13.13,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,16.0,India,4
4254,9141,Uttaranchal Dhaba & Restaurant,1,New Delhi,"78, Main Mehrauli Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12856190000001,28.5437174,North Indian,2.63,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5.0,India,1
4255,18333396,Wah Ji Wah,1,New Delhi,"A-79, Main Red Light Chowk, Opposite Vishal Mega Mart, Main Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1247414,28.546711600000005,"North Indian, Chinese",5.91,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6.0,India,2
4256,7363,Resto 37,1,New Delhi,"Hotel Delhi 37, A-78, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1286068,28.550039899999998,"North Indian, Chinese, Continental, Fast Food",9.19,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,23.0,India,4
4257,3286,The Cavalry Bar - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2258308,28.67367,Finger Food,26.26,Indian Rupees(Rs.),Yes,No,No,No,4,2.7,Orange,Average,17.0,India,1
4258,4374,The Curzon Room - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2258029,28.6737511,"European, North Indian",42.02,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,39.0,India,2
4259,4373,The Garden Terrace - Maidens Hotel,1,New Delhi,"Maidens Hotel, 7, Shamnath Marg, Civil Lines, New Delhi","Maidens Hotel, Civil Lines","Maidens Hotel, Civil Lines, New Delhi",77.2256961,28.673701899999998,"North Indian, Continental",39.4,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,57.0,India,2
4260,18232577,Ama Rabsel House,1,New Delhi,"House 47, Majnu Ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22825590000001,28.7030113,"Chinese, North Indian",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,8.0,India,2
4261,18317502,Cafe Plus,1,New Delhi,"B-29, New Sakya House, New Camp, Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22874990000001,28.702476300000004,Cafe,6.57,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13.0,India,1
4262,18410770,Hornbill,1,New Delhi,"158, Block 7, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2283906,28.701546399999998,"Naga, Chinese",5.91,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7.0,India,2
4263,18303701,Orange Cafe & Restaurant,1,New Delhi,"Block 10, House 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,"Tibetan, Chinese",5.91,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8.0,India,2
4264,308286,33 Food,1,New Delhi,"J-1/13, Gupta Colony, Khirki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.216837,28.5358021,"North Indian, Mughlai",9.19,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,93.0,India,2
4265,18261723,Burger Point,1,New Delhi,"E-6/11,12, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2077878,28.5328102,"Burger, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,78.0,India,2
4266,18463424,Cafe Blur,1,New Delhi,"C 114, Panchsheel Vihar, Khirki Extension, Malviya Nagar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2185591,28.5349127,"Cafe, Chinese",5.91,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7.0,India,2
4267,650,Cafe Coffee Day,1,New Delhi,"22, New Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2133292,28.5379729,Cafe,5.91,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,52.0,India,1
4268,1037,Cafe Rendezvous,1,New Delhi,"T-540, The Panchshila Rendezvous, Panchshila Park, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21327409999999,28.539620799999998,"Mexican, Italian, North Indian, Continental, Asian",20.36,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,191.0,India,5
4269,6377,Cakes & Bakes,1,New Delhi,"C-77, Shivalik Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.210737,28.537819199999998,"Bakery, Desserts",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,75.0,India,2
4270,311609,Chatorey Chacha,1,New Delhi,"E-2/16, Near Shani Mandir, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2097386,28.534019899999997,"Street Food, North Indian",4.6,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,51.0,India,2
4271,18175252,Chilli Dragon,1,New Delhi,"C-2, Ground Floor, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.218813,28.534252000000002,"Chinese, Thai",8.54,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,35.0,India,2
4272,309448,DCK- Dana Choga's Kitchen,1,New Delhi,"E-2/4, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2090133,28.533807899999996,"North Indian, Mughlai",10.51,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,297.0,India,2
4273,2863,Divya's Rimpy Restaurant,1,New Delhi,"E-1/14, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2089013,28.533834499999998,"North Indian, Chinese, Mughlai",10.51,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,245.0,India,3
4274,5135,Express Dhaba,1,New Delhi,"489/55-1, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2127552,28.540327299999998,"North Indian, Chinese, Mughlai",8.54,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,68.0,India,3
4275,300828,Go Foodie,1,New Delhi,"L-82, Shop 2, Ground Floor, Near Gol Chakkar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.20762990000001,28.5314946,"North Indian, Chinese",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,105.0,India,2
4276,18238307,Health Pan,1,New Delhi,"210-B, Near Syndicate Bank, Savitri Nagar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.22021409999999,28.5403,Healthy Food,2.63,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,45.0,India,1
4277,1040,Karim's,1,New Delhi,"40-B, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2146666,28.538342800000002,"Mughlai, North Indian",10.51,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.0,Orange,Average,183.0,India,2
4278,18285199,Karuna,1,New Delhi,"JB-9B, Shop 5, Gupta Colony, Khiki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2169997,28.5340999,South Indian,2.63,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,15.0,India,1
4279,303423,Kathi,1,New Delhi,"Shop 1, 179-D, Opposite Select City Walk Mall, Khirki Village, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2189683,28.5309799,"North Indian, Fast Food, Chinese",5.25,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,75.0,India,3
4280,18354972,King Chilly Kitchen,1,New Delhi,"M-67-A, Malviya Nagar, New Delhi Tikona Park",Malviya Nagar,"Malviya Nagar, New Delhi",77.2167814,28.5357192,"Chinese, Tibetan",5.25,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,17.0,India,2
4281,18332076,Kolhapuri Veg Non-Veg Foods,1,New Delhi,"JD-26, Khidki Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2169065,28.5337938,Maharashtrian,3.94,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,20.0,India,1
4282,1406,Mehfil Dhaba,1,New Delhi,"2, Main Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2129078,28.536910700000004,"Fast Food, North Indian",3.94,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,214.0,India,2
4283,308444,Moti Mahal Delux - Legendary Culinary,1,New Delhi,"489/55/2, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21265859999998,28.540560499999998,"North Indian, Chinese",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,146.0,India,2
4284,309452,Open Oven,1,New Delhi,"E-2/16, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.209366,28.5341102,"Bakery, Desserts, Fast Food",3.28,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,103.0,India,3
4285,310312,Paapi Paet,1,New Delhi,"E-5/1, Shop 5, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2079315,28.533006699999998,"Fast Food, Beverages",7.22,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,250.0,India,2
4286,305162,Pepper Corn Express,1,New Delhi,"T-540, Opposite Arya Samaj Mandir, Malviya Nagar Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21323050000001,28.539452100000002,"North Indian, Chinese, Fast Food",10.51,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,50.0,India,3
4287,18471299,Pinch Of China,1,New Delhi,"C-2, Shop 2, Panchsheel Vihar, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.218629,28.534403,Chinese,5.25,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,14.0,India,1
4288,4855,Pizza Hut Delivery,1,New Delhi,"17 & 18, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21378320000001,28.5386054,"Italian, Pizza, Fast Food",10.51,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,120.0,India,3
4289,18272382,Punjabee's Darbar,1,New Delhi,"Shop 9, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.21349709999998,28.538882,"North Indian, Chinese",9.19,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,34.0,India,2
4290,313398,Ramjee's,1,New Delhi,"E-2/16, 1st Floor, Near Shani Mandir, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2096823,28.534050699999998,"Street Food, North Indian",1.97,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,62.0,India,2
4291,307746,Rollmaal,1,New Delhi,"Shop 9, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2135137,28.538889299999997,"Fast Food, North Indian, Chinese",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,218.0,India,3
